Loop,N_Points,Alpha,Entropy_Input,CV_NND_Input,Entropy_SHAP,CV_NND_SHAP
0,30,0.00,0.9071,0.0977,0.9032,0.2583
1,31,0.02,0.9179,0.0962,0.9139,0.2496
