Var_0,Var_1,Var_2,Var_3,Var_4,Target
2.0,0.29255914924625664,0.9445060191952379,19.0,7.0,6.252772319101489e-06
3.0,0.9812797781984064,0.6165599909753771,20.0,3.0,0.004833112886528456
3.0,0.022817857662813582,0.34034354794503474,27.0,3.0,0.9999999972417055
3.0,0.5646538184981673,0.21569538025739182,32.0,3.0,0.9999998872316708
4.0,0.537740008446756,0.8884138462811106,19.0,1.0,4.03661998009566e-06
2.0,0.35726295478165254,0.9088377553950475,34.0,5.0,7.074941027535665e-05
4.0,0.9023394243794067,0.23656479713684755,13.0,3.0,0.9575944759114504
3.0,0.4961982034933725,0.5084412791288936,17.0,9.0,0.005729459923803675
3.0,0.3295711670257195,0.4939219398663193,11.0,5.0,0.9722715978739148
5.0,0.37532742341651487,0.8024884249262251,26.0,4.0,1.3116671772690787e-05
4.0,0.47579315628410046,0.9132977321798541,36.0,3.0,1.4541495812687025e-07
4.0,0.9639298481279278,0.7756718659475527,26.0,5.0,4.630719803115255e-06
5.0,0.03856507729815144,0.3864712414790097,35.0,7.0,0.9999949741282824
4.0,0.575878092687892,0.9501364884957836,18.0,8.0,2.2046966418717116e-07
4.0,0.9206567388505874,0.2879383135281488,24.0,8.0,0.09573051446787949
4.0,0.25513839410376843,0.5646738318417889,39.0,5.0,0.7611241709898028
2.0,0.6730240090504345,0.442628613345222,23.0,1.0,0.9999906223048259
4.0,0.46376431912023675,0.41455765624349944,23.0,1.0,0.9999811769309004
5.0,0.9000399434155404,0.7677824844263369,15.0,3.0,4.767955653021003e-06
5.0,0.8147874863210474,0.7075064769264074,18.0,9.0,5.080170524733209e-07
2.0,0.08192098559322672,0.1828829563068446,31.0,5.0,0.9999999999831555
3.0,0.8785431158273083,0.12422586450362327,38.0,7.0,0.9999993893903956
2.0,0.7317272319409241,0.37265966325820543,27.0,10.0,0.9990813262041075
4.0,0.1158409509437347,0.5501217403855984,30.0,2.0,0.9999464768243436
3.0,0.39134483585521135,0.9932059602001407,12.0,3.0,5.096016676811749e-07
5.0,0.7002109209189487,0.4301036066407983,21.0,5.0,0.25153956517657844
5.0,0.7085206116339112,0.06938239569142689,31.0,6.0,0.9999766071513708
4.0,0.10168651706453595,0.6705262502478798,16.0,2.0,0.3472399136339244
3.0,0.44845696633124105,0.7147525866659125,24.0,4.0,0.15751560079049123
4.0,0.40358320578786455,0.31194025178048707,10.0,4.0,0.9951285405488306
3.0,0.08715401294476773,0.10258644619714856,40.0,4.0,0.9999999999996183
5.0,0.6627679990979383,0.8359149728704466,30.0,8.0,6.168847012407872e-08
4.0,0.9520024447270463,0.03746636796651563,34.0,3.0,0.9999872889731936
3.0,0.6381001152316148,0.8185662935536075,32.0,10.0,1.8470643494103007e-07
3.0,0.5866641225218309,0.007705741800842503,28.0,6.0,0.999999967740289
2.0,0.3394093164790719,0.05500191288651821,17.0,7.0,0.9999999448591218
3.0,0.5455910541644915,0.538764688396334,32.0,6.0,0.9821882526705413
4.0,0.602468005680118,0.0472115882637035,22.0,2.0,0.9999989762016056
4.0,0.30215632380966345,0.09994914621827927,25.0,6.0,0.9999998440828489
5.0,0.4311629055027848,0.25586505157671297,36.0,3.0,0.9999989123542566
5.0,0.5268931316130278,0.40143573472110183,39.0,9.0,0.8026955362586119
3.0,0.998882072785061,0.7502445545364181,20.0,8.0,1.2116693143359513e-06
2.0,0.6072109022200596,0.20379033716325448,13.0,4.0,0.9999945758019798
3.0,0.7156055581013632,0.14427850455202623,21.0,9.0,0.9999457779594195
4.0,0.749363495810296,0.01755317090733277,15.0,6.0,0.9997857005833555
2.0,0.7551893309625947,0.6879361035012426,14.0,6.0,0.001024804641475624
2.0,0.22283703392932946,0.48014879176366176,33.0,2.0,0.9999999822216689
4.0,0.9369318373424588,0.5219735136429645,37.0,4.0,0.0555066179411455
3.0,0.020976047855293962,0.4725593512071849,10.0,8.0,0.43411033966004636
5.0,0.2101225527353065,0.1903326367490067,28.0,10.0,0.9999976014163732
3.0,0.8438061609290417,0.980533902223391,14.0,4.0,5.6535652202251926e-08
2.0,0.3124588571822075,0.630625911867587,33.0,8.0,0.9771307980548063
4.0,0.4893605742476623,0.1292278234586084,39.0,7.0,0.9999999967220086
4.0,0.3477126254470365,0.3593467260830654,12.0,8.0,0.02505557183102793
3.0,0.9484155037984836,0.6082240915217071,30.0,9.0,6.50903844828768e-05
3.0,0.17402905145553493,0.07887368895021657,24.0,9.0,0.9999999946490097
3.0,0.6175155997114542,0.5879671276515447,11.0,2.0,0.6808348862621583
4.0,0.4170419951254359,0.6430839527286782,29.0,9.0,3.999691552297038e-05
3.0,0.04863785105061834,0.5813828628502773,34.0,7.0,0.9940257021343748
3.0,0.8106574432113421,0.8518828368991435,28.0,1.0,9.989947943479255e-06
5.0,0.24378129642228752,0.744740176008477,19.0,9.0,2.911888678216037e-06
3.0,0.18659493540816496,0.8828565207473212,25.0,10.0,4.0983361949728114e-07
3.0,0.8674632200511839,0.2847527515008055,21.0,7.0,0.9806829148540476
5.0,0.8620736147275873,0.7296535469991197,29.0,2.0,8.320507081411642e-06
5.0,0.2590704533422268,0.3947311139316743,23.0,6.0,0.939917731647925
4.0,0.06351988259245107,0.16316515067513196,15.0,5.0,0.9999943674251545
3.0,0.27801160103822026,0.24703097539725685,18.0,2.0,0.999999715798987
4.0,0.14788684906534,0.31617315017422576,36.0,9.0,0.9999998201941896
3.0,0.42353163989782794,0.2631804771859198,37.0,8.0,0.9999999707132838
4.0,0.12477813745893612,0.8413476411407332,17.0,6.0,0.00042138839676122286
4.0,0.20177288560112241,0.9296983254161635,35.0,8.0,1.5916435435021257e-08
3.0,0.7708884935820651,0.15764187755590192,16.0,2.0,0.9999839602546685
4.0,0.7919769457940286,0.336634363071757,25.0,4.0,0.9888739708318948
3.0,0.8299619977947176,0.8711831806061909,29.0,5.0,1.5318928725224288e-06
4.0,0.5166797776874377,0.7974453803420438,12.0,6.0,1.4622948999139168e-05
2.0,0.7895470763731759,0.5323401402190161,38.0,4.0,0.9998956487784286
4.0,0.6505466894089792,0.9745207336599824,33.0,7.0,1.304003620606055e-08
2.0,0.16326070605240384,0.6838808023447999,14.0,2.0,0.9996961706567539
5.0,0.6903488335266083,0.6531902196835238,38.0,5.0,4.23333583749072e-06
2.0,0.14095966927398032,0.461706526171298,22.0,7.0,0.9999962943220266
