Var_0,Var_1,Var_2,Var_3,Var_4,Target
2.0,0.09246559598817355,0.629325851239196,26.0,5.0,0.9999908911530555
5.0,0.29864019269995296,0.2949262652026128,28.0,8.0,0.9998988415767738
5.0,0.3607541918161228,0.9784865409282401,23.0,4.0,1.2311715351259038e-07
3.0,0.9001155501318028,0.8882962842833524,16.0,7.0,1.8464803739321038e-07
3.0,0.26164607250274596,0.4510054550216632,40.0,4.0,0.9999997034557428
4.0,0.1938608127246874,0.4987408417592961,19.0,2.0,0.999919539459421
4.0,0.9172131497910011,0.3877386857342965,29.0,9.0,0.003794718102730233
5.0,0.7918554530823056,0.5765453096807537,14.0,7.0,2.5613108164395335e-05
4.0,0.7284007367530526,0.017092443515294764,18.0,6.0,0.9999293291133114
4.0,0.07237597742931298,0.11228641586238777,32.0,4.0,0.9999999998906959
4.0,0.8104455268560662,0.18423608249711085,36.0,3.0,0.9999947142347181
4.0,0.9507577817380842,0.7608970910315862,34.0,5.0,2.3573439390701565e-06
4.0,0.1362241972581306,0.264222985246233,12.0,6.0,0.9927188180648798
5.0,0.4831725724749675,0.6353891687057296,38.0,2.0,0.0008739115423417609
3.0,0.5927309414757078,0.944081690932379,27.0,3.0,1.0387609979391685e-06
3.0,0.9986236779125052,0.3419091105747773,25.0,5.0,0.8052509602401938
5.0,0.5572378268249819,0.21104098988447562,21.0,3.0,0.9999587856198564
4.0,0.027998571389994543,0.7676884229604926,30.0,6.0,0.00012021722049742795
3.0,0.40147269814409914,0.8490325523525444,21.0,9.0,4.658688809337049e-06
2.0,0.695291554060434,0.4113423247804715,33.0,1.0,0.9999992734642353
3.0,0.412034898259007,0.1654164950981461,16.0,10.0,0.9999501984160406
3.0,0.7423147796547153,0.5010146024058303,11.0,2.0,0.9822198013845775
4.0,0.8512605515619731,0.7246777996936011,19.0,2.0,0.00015904957207307468
4.0,0.4436128374988294,0.8193692425059355,39.0,9.0,1.6631414547757544e-08
2.0,0.3150076719623641,0.03526522539355195,24.0,4.0,0.9999999997513869
3.0,0.15304176745628292,0.3109770588676639,32.0,9.0,0.9999999151965978
2.0,0.6292495315293785,0.6866061344288171,31.0,8.0,0.030629213876046637
3.0,0.21862803252918336,0.9238158905982407,10.0,6.0,3.2891600806413084e-05
3.0,0.6565898913275754,0.06816383291113487,36.0,8.0,0.9999999926115939
2.0,0.5057399291685585,0.558645885085037,13.0,7.0,0.8033914257280442
4.741868154122004,0.01,0.0,35.679723805403896,9.581989888566165,0.9999999999940758
2.322475160737666,0.010000000000000009,1.0,14.426840374251366,9.579805376979166,3.1196121864414e-07
2.1753366698938628,1.0,0.5846397159619919,10.316000637230854,4.013667614802127,0.0027930994661622684
2.0643844266361913,0.01,0.5836844512317695,11.366256191737484,9.03207356492366,0.147496011840618
