Var_0,Var_1,Var_2,Var_3,Var_4,Target
4.0,0.19952113785886527,0.8351846299265665,14.0,8.0,1.3073542892900685e-05
3.0,0.5505378653307321,0.519475523608687,17.0,9.0,0.003296300305456767
3.0,0.0643997504063748,0.4717238026513676,18.0,6.0,0.9999090825251182
2.0,0.6249488184988734,0.2641262235226144,16.0,2.0,0.9999980925244665
3.0,0.5833519872785058,0.43108665328627727,29.0,6.0,0.9998196811736522
4.0,0.022534496620991554,0.48092424417639046,13.0,3.0,0.9999032119536074
5.0,0.678493204607297,0.7727019245018776,19.0,2.0,2.6030602896857597e-05
5.0,0.2734189922855095,0.6275311333982916,33.0,3.0,0.12196247414245155
4.0,0.34122596879648687,0.8862327442914655,37.0,8.0,1.7963466707564565e-08
5.0,0.8836138124808042,0.05517105346064954,31.0,7.0,0.997328704741834
5.0,0.7355737252512817,0.34430668770528117,10.0,9.0,0.00011660166186960279
4.0,0.4026623579098384,0.013987519756068215,32.0,9.0,0.9999999992770714
2.0,0.3695687238769203,0.1046145704658033,25.0,4.0,0.9999999986543777
3.0,0.9001629670451265,0.8530502596567964,15.0,3.0,1.5229547078819243e-06
4.0,0.10261876359665817,0.5558621027436509,27.0,9.0,0.0326827017153704
2.0,0.15901968076732284,0.44460254993809417,29.0,2.0,0.9999999904500746
5.0,0.8661801334588447,0.613251750241416,34.0,8.0,1.6097739271694792e-06
3.0,0.06789852675765394,0.8179032110904401,13.0,9.0,1.822983537265867e-05
2.0,0.7106769873229679,0.6810140155890271,21.0,6.0,0.041176179815234595
3.0,0.9534026069890369,0.4136161768374437,35.0,1.0,0.9999433412652508
4.0,0.479671724479076,0.3594483445236148,12.0,4.0,0.9893893244593704
4.0,0.7897581423228851,0.5692784567694881,20.0,6.0,0.0016173619260002247
4.0,0.5969399090438596,0.7199261663693535,24.0,10.0,2.1145151878357627e-06
3.0,0.20731000331615754,0.30509299668588774,37.0,8.0,0.9999999881854581
5.0,0.3931322781292071,0.7950429592203361,25.0,5.0,1.2353285389626255e-05
4.0,0.16592632986641204,0.6715946934181625,23.0,2.0,0.5728285946057733
3.0,0.45481175242480043,0.9798634969761151,21.0,7.0,8.855912187734771e-07
3.0,0.929368330941957,0.32602931672427166,15.0,5.0,0.9028202783808555
4.0,0.984543885501156,0.24159656884554329,27.0,4.0,0.682274195619742
3.0,0.9593213329273108,0.40691107834390616,39.0,7.0,0.9638981512034094
4.0,0.8513152801292692,0.7168361481464334,12.0,8.0,2.679963299968561e-06
2.0,0.29341819855453055,0.7033610527033671,19.0,2.0,0.9982534284505912
2.0,0.2568096466784774,0.8709305321547102,26.0,5.0,0.0021193363252622888
2.0,0.28069948799446276,0.4623716617144226,32.0,6.0,0.9999996330833282
5.0,0.938307165966596,0.9668790257074614,20.0,7.0,2.729951880129801e-09
3.0,0.4321463566853076,0.6492432950702041,12.0,5.0,0.0606663104497192
3.0,0.08094891484404655,0.9435399309627794,14.0,4.0,6.695343258977381e-05
2.0,0.10932194482128668,0.17550486123549291,22.0,9.0,0.9999999857684847
4.0,0.645031144726729,0.5381576539717164,22.0,2.0,0.9736258608815956
5.0,0.1881991299159048,0.37455120381531887,18.0,6.0,0.7260054171497736
3.0,0.775615154009082,0.04022973461066179,36.0,7.0,0.9999999725684537
3.0,0.7994693628396377,0.060531671830064714,27.0,4.0,0.9999974175095033
4.0,0.4204525618748219,0.7604775898787768,11.0,1.0,0.00023461963742347057
3.0,0.8369053868560669,0.9543461578423603,30.0,4.0,1.287417845513794e-07
2.0,0.3088635505340933,0.11996338001579498,11.0,7.0,0.9999985117412113
2.0,0.3776356567876691,0.14767003795716901,38.0,9.0,0.9999999999308335
4.0,0.733190314356541,0.5305755934631435,36.0,2.0,0.8267348367048438
4.0,0.8146096880331373,0.27425365477574426,28.0,10.0,0.9471282943363967
3.0,0.9999559915421037,0.8059847067394338,29.0,7.0,1.0749698779874286e-06
5.0,0.9082840336539708,0.21362165860794388,13.0,4.0,0.5470835179647556
3.0,0.5250739309137091,0.7353257705912534,35.0,1.0,0.0013524181850027956
3.0,0.14340027677768752,0.592089725305015,26.0,9.0,0.05458569746682168
4.0,0.3565411515981803,0.28195495317212343,17.0,10.0,0.9291437963014831
4.0,0.7034737408001066,0.027196152906980013,17.0,8.0,0.9999637526944372
3.0,0.2268606830625648,0.3172637975741058,33.0,3.0,0.9999999962690533
2.0,0.6833454362413849,0.16488808002755165,23.0,8.0,0.9999957718012986
4.0,0.758214647379742,0.1382680552476699,16.0,1.0,0.9999740160005414
5.0,0.4887491510530231,0.08521915476674605,21.0,6.0,0.999980344848184
4.0,0.5668902097578125,0.6475142468025751,40.0,5.0,3.6715799071808786e-05
3.0,0.5763244244216132,0.7775541941263301,38.0,7.0,4.417578153919618e-06
5.0,0.23670442780595277,0.19126265057479266,37.0,4.0,0.9999999939842112
4.0,0.030101360413096412,0.9292961733484717,32.0,5.0,4.840142816516916e-07
3.0,0.6133189852385638,0.5839078867501711,31.0,10.0,0.000782570062816469
3.0,0.12287894086719452,0.8876279511959225,39.0,5.0,1.8116954562139082e-06
4.0,0.31751461822878235,0.20532527696725728,24.0,2.0,0.9999997916862825
3.0,0.5300981442361894,0.9918723074994875,25.0,3.0,2.646373873704205e-07
4.0,0.03854709860345028,0.07466051089895816,20.0,5.0,0.9999999615542353
5.0,0.46184058402418743,0.3869625021432721,34.0,8.0,0.986597991558846
3.0,0.4981666326983922,0.23150537066593477,39.0,3.0,0.999999997175089
2.0,0.6613952442656824,0.4998189395145657,30.0,3.0,0.9999859531476039
4.0,0.8283929351931258,0.9080134968356643,31.0,5.0,1.1712868684599491e-07
