Var_0,Var_1,Var_2,Var_3,Var_4,Target
2.0,0.13416505483231614,0.2960700012593216,35.0,3.0,0.9999999999793512
4.0,0.28891776465419594,0.3996189724921382,18.0,10.0,0.11451742040308063
4.0,0.6610031006490719,0.8521869088777856,10.0,4.0,2.0930688681933256e-06
3.0,0.8488296720967531,0.4108080018818405,14.0,10.0,0.0006389380094862814
3.0,0.35258370618980206,0.033750570613737624,27.0,9.0,0.9999999977392091
4.0,0.8901106246463754,0.34842369374916576,36.0,4.0,0.991910667586207
3.0,0.10384467048814153,0.25027496283596135,16.0,3.0,0.999999795336784
3.0,0.5276297299003974,0.752733319051638,38.0,3.0,0.00020901019833500435
4.0,0.18314905724959601,0.8693381670178555,26.0,2.0,1.057493830473498e-05
5.0,0.7512103753419165,0.7757565170948645,29.0,3.0,4.301885983574591e-06
2.0,0.22018415830299454,0.5662279293889105,33.0,9.0,0.9964766040655971
2.0,0.27007162976848914,0.47631299678255484,16.0,7.0,0.9998560750351114
3.0,0.5815443619031704,0.9043995303739764,22.0,9.0,6.429117924046999e-07
5.0,0.420291532501461,0.32914371552018673,11.0,5.0,0.32601979152345706
3.0,0.9959640663425469,0.6940743247683788,23.0,5.0,5.583357225075306e-05
2.0,0.786141494252089,0.2314471269184858,31.0,7.0,0.9999977134035956
4.0,0.8301072857983804,0.4405764539149528,18.0,1.0,0.9702237203935427
4.0,0.03503380129644892,0.5116031816003017,32.0,6.0,0.9997764842975043
5.0,0.5403205244677024,0.6453318505898495,35.0,8.0,3.1452552517186894e-06
5.0,0.3774594228082709,0.9656571556473549,22.0,7.0,1.1307849577938994e-07
3.0,0.16683973707937644,0.9784420861799804,30.0,5.0,7.035336043265839e-07
5.0,0.3127172232481291,0.18918547222824383,27.0,2.0,0.9999997800762208
4.0,0.45825176123480305,0.1382363985815845,40.0,6.0,0.9999999979611285
3.0,0.6342625155931045,0.11035939050171341,30.0,1.0,0.9999999781033242
3.0,0.9169961866415677,0.6296684916783849,37.0,8.0,6.972169694844296e-05
3.0,0.6717826057869455,0.08427320276187832,15.0,5.0,0.9999691372751591
4.0,0.946928519890687,0.5726362814818969,20.0,8.0,3.8790898885374025e-05
4.0,0.055863224007047727,0.8184183798359803,12.0,6.0,0.002641730131643109
2.0,0.48260324857753445,0.7123660273800362,21.0,2.0,0.7027605545171369
4.0,0.7263958690622392,0.0188090482864508,25.0,8.0,0.9999968257336181
4.718183923292544,0.7574393339841063,0.3715210273983127,10.335188091436486,5.273884820845152,0.01911411864465876
4.572252257480365,0.01,0.660456399566402,36.298034345472324,7.2134098014028485,0.0020596823509676774
3.9432682510272272,0.7260544907152336,0.5685398647207881,16.59189727193901,9.637701382447412,5.2586870109802935e-05
3.6738041344224754,0.18849291040440572,0.4445495354211082,16.1257607913643,9.535645416047654,0.02645340471072191
2.9005978351458612,0.8583591886421952,0.576188765701921,10.31833608320362,9.547625629880496,2.3063065356702068e-05
4.71636338317734,0.4719463852289766,0.5847345150807184,18.561559889309443,1.1346688968458132,0.8595899418889061
3.946683616415855,1.0,0.5782737843978726,24.48200041621199,6.096353700996069,0.00011655657839893122
2.0288956950817356,0.37553095828165767,0.6654010218456109,20.142610214263875,1.9595791605757102,0.9989897182626544
2.7376430944473777,0.01,0.5539997441312096,19.978500182297445,1.0269980450462448,0.9999992433855265
3.863972990578707,0.01,0.5097532208609554,23.900217887057586,2.115985190210598,0.9999968918939243
4.640800096036421,0.4485299810276258,0.605070758848338,17.74466260907347,1.1853990870855133,0.6826296090162068
2.0224318923510225,0.26846638272844126,0.38541542769750803,25.27530110835215,8.736985919365534,0.9999963730582583
4.134346905907533,0.0384445466702743,0.4598252744533005,32.45701041720773,7.882613381726385,0.9996266836213802
2.055017735306534,0.27920343468027814,0.4578428277386544,11.478899736820164,6.667629685732244,0.9987495866543769
3.6926291850270516,0.8624369071806202,0.4230478130694405,19.651266090621483,1.253142500161398,0.9895571328572106
3.528218062035659,0.7765786377862273,0.5547176252714638,35.03698650130158,9.589459576281921,0.0001359942259834368
3.514475439705974,1.0,0.41560379969129196,34.151798326011125,5.471527559747618,0.6170362788809027
3.8201813249606142,1.0,0.5886843060515127,25.312465383672393,5.724346418806079,0.0001814252555683992
3.734539481417199,0.903678292565873,0.5583588100086012,21.0508655919516,8.122586162400237,0.00012751436053602124
3.999981577534213,0.9486841948222808,0.3486169865399413,39.82355595655598,4.850418052122013,0.9551977845009603
2.111846410615917,0.5905287128108508,0.3293770055505978,30.053661612516798,7.7045629106380105,0.9999971750947103
