Var_0,Var_1,Var_2,Var_3,Var_4,Target
5.0,0.1931378867340812,0.4912762445576915,27.0,8.0,0.1173956495029019
2.0,0.7097447937113627,0.1484116204595384,12.0,7.0,0.999961633639693
5.0,0.7475332430411932,0.6884787505274679,30.0,10.0,2.0924257883176922e-07
3.0,0.8232455927807476,0.8436552902248001,13.0,7.0,9.043744259450908e-07
2.0,0.222945146094971,0.5596159998604201,16.0,8.0,0.9465431710169656
3.0,0.1418241785657803,0.1059405881371724,17.0,6.0,0.9999998052026172
2.0,0.2553844157098848,0.7812097889302911,38.0,3.0,0.6136438264800159
4.0,0.9968610052745256,0.2686133208476289,34.0,4.0,0.9554107107605329
4.0,0.6150821509716957,0.0551295205975209,13.0,2.0,0.9999953346054988
4.0,0.2807618111278374,0.9030077742846044,37.0,6.0,5.6936858676483495e-08
4.0,0.0470130402274634,0.3449126805126374,34.0,3.0,0.9999999891374372
4.0,0.3541553731728433,0.9885988438454512,18.0,7.0,5.994098971451614e-07
4.0,0.4310369245824735,0.4292410991214497,15.0,10.0,0.0024918978017086
5.0,0.3920450362150769,0.174965254703093,25.0,4.0,0.9999929198162466
4.0,0.5448498309423956,0.3281910705309506,40.0,7.0,0.9999880304817436
5.0,0.0877259431211504,0.7201912736277906,21.0,2.0,0.0050938545215311
4.0,0.7842469826025815,0.020890355304395,22.0,8.0,0.9999764423099108
5.0,0.6947127349262081,0.6572872501714475,25.0,1.0,0.0013409774829378
2.0,0.8554644327646934,0.6154438688804172,36.0,4.0,0.9207579389695156
2.0,0.3395805284058213,0.2580526775084913,17.0,3.0,0.9999998651782828
4.0,0.5820133448368683,0.5805394408522335,11.0,5.0,0.0012383430053946
3.0,0.4435072058821558,0.0901767137837826,32.0,6.0,0.9999999980667036
3.0,0.4796617515706278,0.822165096787136,21.0,2.0,0.0001779482417365
4.0,0.8811251094614919,0.8725790214331313,28.0,5.0,4.30145199215842e-07
3.0,0.9584054971311096,0.4437639808514738,20.0,3.0,0.8805828549662598
3.0,0.9278825801475652,0.3831925184839974,28.0,9.0,0.1966547894786178
3.0,0.667321481570779,0.2191486306083802,33.0,1.0,0.9999999050972233
3.0,0.5146822594582986,0.9390141750838028,29.0,9.0,6.81058264249951e-08
3.0,0.1581106580361985,0.5152612327081274,36.0,9.0,0.9920738522333244
3.0,0.042811567549714,0.7548790654107286,23.0,5.0,0.32019449139061
2.0520713157034436,1.0,0.37869451644310714,11.541839301532807,8.766581649849382,0.010960186968552207
4.361894861178442,0.2784589419467752,0.4428812967617792,18.98342353981857,9.829480606827863,0.008409853287028134
2.15503553831059,0.46034886162481437,0.5592914687424501,16.96178930006299,1.9039412229478794,0.9998156695559425
4.7672837249870375,0.09723461459595026,0.5479391403700082,28.949092858762487,9.467694842186845,0.005526570116475724
2.95011774372783,0.09259469328521956,0.4815721479495726,38.70318584537806,9.425126336563192,0.9999097921506334
2.87876755760088,0.707369029409429,0.5965151584919284,14.041584964381439,5.896261566537032,0.004526947041409251
2.142482170732777,0.01,0.5903577467521628,34.54821455341935,1.2921058367410634,0.99999990832409
2.238503785634355,1.0,0.5743681094565166,26.489950265088808,4.449767536537607,0.11137395833774985
2.3837359249311114,0.1579333360723127,0.6587949519215466,29.351769957972444,2.752134438222104,0.9999126645143726
2.0150492162323603,0.5250951328757475,0.5639423611761654,29.366947872049785,4.132316521073509,0.9999736547369796
2.0876807302941858,0.8986154025482812,0.6054804508096266,35.36978165732616,7.3904892710033785,0.0893443888062556
3.8584952400308086,1.0,0.463486501794356,23.180758579024676,3.45081996136678,0.03935853259211738
4.923134504790804,0.5210871205654377,0.43319246108015425,15.058416200416879,3.7144705780271683,0.8426140311604492
4.707963695350459,0.5463712096237933,0.4338516137863458,14.01718124431464,4.071119989745874,0.578982340047558
2.0450877340155103,0.031267983403923026,0.565387241746756,16.710489505003896,8.153989340150023,0.9764281544441462
3.3439118653110027,0.9394971684937803,0.4488297469539913,11.485338435406932,3.3347308375506346,0.22673198118198382
3.8673846992608834,1.0,0.4811477681766479,28.664515795040952,2.8271641651289925,0.171308033420297
2.288963608639333,0.15440557635499863,0.7870766493806958,37.863752610998574,2.907298409197648,0.22733316609038887
2.220927601204423,0.5245895711560228,0.6570091169543741,10.721326259033674,3.1032122521968413,0.3620174532101838
2.068655356968887,0.36533999358576663,0.6488155972651634,10.247375960128178,3.0121922059164974,0.9748781889196975
2.204907180864004,0.999283003187148,0.366600302238973,29.48199774042514,9.345193506982003,0.8104812968149508
2.1765161721619886,1.0,0.3790446897555175,10.247674964954896,9.136296597065574,0.002304399667521708
2.183089156152011,0.027953133683604685,0.5673709553485565,26.05235038950683,2.3661544052649788,0.9999997191490622
2.3052699986032357,0.5302932725976154,0.5617668741378303,13.595431163315713,1.6130716018887727,0.9957698866048397
2.7788310434902277,0.38155070609823427,0.5882902905217373,18.286318743627167,3.989717144593087,0.9993944007149862
4.5175400808904325,0.8360452663640394,0.693106339768568,30.2166359069124,9.67063845712617,4.479555873963785e-07
