Var_0,Var_1,Var_2,Var_3,Var_4,Target
4.0,0.34632757897642275,0.8704854363988539,10.0,8.0,2.9275235377549245e-06
2.0,0.458743731195332,0.6683658105638464,20.0,8.0,0.16225778772188623
5.0,0.6011842958383069,0.398905147415284,29.0,2.0,0.9995536294091065
5.0,0.6603974304354875,0.3308205808634572,16.0,6.0,0.1610950036193842
2.0,0.7059512579350429,0.8425898820274103,29.0,2.0,5.9906305399719415e-05
3.0,0.4806709770060307,0.9511336394116566,13.0,3.0,9.95208175364376e-07
3.0,0.19117274314743515,0.28610159837182647,12.0,7.0,0.9987252282270627
3.0,0.9334938479242149,0.5735233656215488,15.0,5.0,0.0012794673219087877
3.0,0.5248933730361868,0.9912764083937703,33.0,8.0,1.7390073459198758e-08
3.0,0.08698566008658254,0.1068287845643203,27.0,9.0,0.9999999992079638
4.0,0.6341538096802811,0.9169527948178127,21.0,4.0,1.4063272775071776e-06
4.0,0.26232044186757225,0.012542479104236155,25.0,4.0,0.9999999942287006
3.0,0.7979062632632308,0.06407483217219571,16.0,3.0,0.9999845157236796
3.0,0.1459151503720164,0.4611252879151967,30.0,1.0,0.9999998299590671
3.0,0.029149493441430335,0.801943272047835,23.0,5.0,0.04230394766477866
4.0,0.8824902231264915,0.787979481404703,18.0,9.0,4.6773150043658954e-07
4.0,0.8222116344791621,0.7092032869084205,40.0,5.0,3.2883580322207088e-06
4.0,0.5677381152089244,0.343191563683301,24.0,9.0,0.9848932649683614
2.0,0.6858859538756216,0.46905246594737104,36.0,10.0,0.98902712567145
4.0,0.9994318383053974,0.20644612638280962,31.0,7.0,0.29016719059897106
3.0,0.7386882484515431,0.1516436687304203,35.0,3.0,0.999999931246987
5.0,0.2908961062706026,0.7617959642157353,35.0,5.0,4.280820995551576e-06
5.0,0.0545028144372209,0.5125282832762168,18.0,6.0,0.08085448825469732
2.0,0.8470754164756917,0.08648250093969015,23.0,7.0,0.9999942655897982
2.0,0.38451944878174216,0.24585324913289808,19.0,4.0,0.9999997950936408
3.0,0.23247451130651225,0.41917057136530644,38.0,6.0,0.9999994542504075
4.0,0.12037116789553508,0.6467436219099857,33.0,9.0,7.397618142008783e-05
4.0,0.33297747133328054,0.6112223074659157,13.0,2.0,0.38099468719890783
5.0,0.4321203006253952,0.18098246793272924,38.0,7.0,0.9999999299456994
4.0,0.9574608189699021,0.5448893313988049,26.0,1.0,0.27329352983770927
4.8685948666508345,1.0,1.0,26.459515202715018,1.2521471902120025,5.399047634923332e-09
4.938848940123519,0.01,1.0,10.191812204172667,1.1623638816814577,1.5618369533490017e-07
4.556056783821674,1.0,0.0,37.69434528899279,9.880821812427422,0.99999203980202
2.2096072421151227,0.01,0.0,35.072894255300135,1.1328271457564885,0.9999999999999978
2.1543860830527506,0.010000000000000009,1.0,39.856490133096685,9.652297505558865,6.830288721810715e-09
4.615191695136263,0.010000000000000009,0.0,10.38459222807463,1.0153225068839253,0.9999999790949456
2.264346902191357,1.0,1.0,33.196207979308944,9.714353541666195,1.4351428076240194e-09
2.0060473943224353,1.0,0.0,28.8082657922829,9.788036673666543,0.9999979468561208
4.607467024236961,0.01,1.0,13.327365836058869,9.753605655494912,1.778441820707245e-08
4.785648811154914,0.20578518400672907,0.08711242405858734,12.269813406888089,1.1464071687393762,0.9999998289619895
3.1825620336037983,0.5496055966145587,0.0,19.48965988854599,5.67157975688075,0.9999993230884759
2.9719583318182687,0.8730788343326863,0.35214056897256185,14.488600946229283,3.639431723404153,0.989709265350211
2.055436082516356,0.8711010321220446,0.7462763670786152,39.59814550729196,1.4590251194320025,0.009114541130819833
4.6155349328319994,0.5762455686133485,0.25626288239496325,39.63405129900256,7.726121261935594,0.9999965743500495
4.768581446835195,0.21388114237609507,1.0,33.86884809417918,8.927103442013014,7.774261465154622e-10
2.4417140001819266,0.01,0.5915356749780745,14.388394256760215,9.280997334570383,0.06584205612933376
4.812438749664486,1.0,0.8708688950828234,38.91809737559625,7.068677481037844,1.9771633984354822e-09
4.730971632624231,1.0,0.7150216017878521,10.361978152803509,1.041925366483131,4.397952873666061e-06
2.258036596203617,1.0,0.4426364180107973,10.021415982765781,9.856976591209294,0.0001290372216936167
2.225926177533916,1.0,0.3060750099635561,39.77192319633731,1.2987573689678866,0.9999999002878923
4.775333645717808,1.0,0.5715611869650457,39.82107599779248,7.994416044699501,6.671624446509804e-07
2.193554000881588,0.01,0.23603335753692187,39.77371188799986,1.0022622082300439,0.9999999999998683
2.99454502328339,1.0,1.0,10.134008947343041,9.893752754822202,6.318642528451892e-10
4.752557434032878,1.0,0.0,10.11671046924649,9.615120438636279,0.6758917959863344
2.1498045202710623,0.01,0.1554209785156956,10.024719765353893,9.529236806075055,0.999994870097449
4.081065477230147,1.0,0.0,39.9864468241894,1.087764971040234,0.9999999224237035
