Var_0,Var_1,Var_2,Var_3,Var_4,Target
3.0,0.5545455361748063,0.14448751367984256,37.0,1.0,0.9999999990776149
3.0,0.6116275370350865,0.820717139530143,19.0,1.0,6.301395602818694e-05
4.0,0.5216721169577968,0.4570737696106361,39.0,10.0,0.1255839418912881
4.0,0.8774353105924803,0.6698932495676035,15.0,9.0,4.445358057830944e-06
4.0,0.053821802785847375,0.3132223825388131,15.0,4.0,0.999983441620196
4.0,0.46146966115809523,0.7416643081164419,25.0,10.0,1.7533275170236163e-06
5.0,0.7928306104644587,0.2475905495032491,24.0,2.0,0.9981874775379762
4.0,0.02569841961290492,0.5511872905230453,32.0,6.0,0.9969143579289605
3.0,0.8307772383183308,0.7975506090507402,37.0,9.0,2.6426542932392966e-07
3.0,0.07130300320167574,0.08975452399071761,31.0,4.0,0.9999999999916254
4.0,0.9620293536823313,0.21294962919695726,38.0,6.0,0.9885531918424708
2.0,0.43064693030836965,0.7885757957061135,22.0,4.0,0.06862626807384568
4.0,0.3296567529050851,0.12544563698437206,39.0,6.0,0.9999999996642595
3.0,0.6375900226835661,0.9303974979806783,35.0,3.0,4.5530627300262787e-07
5.0,0.36073794436788525,0.05845116652216495,22.0,4.0,0.9999983801943669
3.0,0.6918632888474723,0.9982223880618136,23.0,8.0,4.872747657273818e-08
4.0,0.89187662202226,0.8735775621060515,29.0,3.0,6.847563673678583e-07
3.0,0.9086631212653984,0.37498589560673296,27.0,1.0,0.9998045489580328
2.0,0.6633026989222368,0.011514420368157844,30.0,5.0,0.9999999976551857
3.0,0.22931598503027673,0.7483899163096054,11.0,5.0,0.0998166150158535
3.0,0.33315460881201625,0.3501333659086461,20.0,2.0,0.9999984374281861
5.0,0.8399540767980485,0.575918486267502,26.0,8.0,1.312773892270826e-05
5.0,0.41959804413362334,0.8547183341565157,36.0,7.0,2.776516076393451e-08
4.0,0.2532495615483053,0.16902982258097263,12.0,8.0,0.9883751033102729
3.0,0.9515110416035347,0.6375479736096457,14.0,4.0,0.0002720570729714995
4.0,0.7314904175282912,0.42640373674729726,11.0,5.0,0.0708263991348016
3.0,0.2114432919894614,0.8998412759514987,31.0,7.0,1.8078863705536298e-06
4.0,0.7888003431560989,0.1120159771670492,20.0,8.0,0.9993566222999926
4.0,0.09659022166534126,0.9275496056390611,23.0,3.0,5.19974007141594e-06
3.0,0.7555143632799168,0.038167243766672,16.0,3.0,0.9999932391377181
2.0,0.721796248557258,0.2649698019372108,13.0,7.0,0.9997315875188165
3.0,0.11425021554934806,0.6877598507177828,34.0,2.0,0.9774806221367968
3.0,0.6083767481177124,0.2854909663537694,29.0,9.0,0.9999804346083376
4.0,0.5797580077909179,0.47799148324683366,28.0,5.0,0.9840943464508894
2.0,0.97757050424901,0.4927205158470626,33.0,7.0,0.8325019291611943
2.0,0.30646123968480293,0.4029415293530118,33.0,6.0,0.9999999478981425
4.0,0.5010291487024203,0.9607686424346401,20.0,6.0,6.918655192824626e-07
5.0,0.2836910001719488,0.5326613631331384,35.0,2.0,0.9770563963177684
4.0,0.16674697000673522,0.19747188638874702,26.0,9.0,0.9999996698651901
5.0,0.13382478185694413,0.5857732887854264,17.0,8.0,8.553361021699164e-05
2.0,0.19398988835716768,0.329536062676854,17.0,7.0,0.9999972752517052
2.0,0.4827569566419651,0.7050900537521936,12.0,9.0,0.00017295442861386178
5.0,0.3791720343721103,0.6059175040781877,18.0,2.0,0.20285516226009734
