Var_0,Var_1,Var_2,Var_3,Var_4,Target
4.0,0.31614018147377676,0.3949893760726006,38.0,4.0,0.9999982932908901
3.0,0.41163496101725844,0.059060290767645796,31.0,2.0,0.9999999996476261
5.0,0.08344472281740849,0.5057379381031549,19.0,6.0,0.1058408301927594
3.0,0.46241201018777756,0.5336149576228146,39.0,8.0,0.21129461571058575
3.0,0.6109953273108123,0.01736498577365931,36.0,7.0,0.9999999990556516
4.0,0.1819867975015416,0.9344588824551293,29.0,5.0,7.15336525390553e-07
5.0,0.5072953905447679,0.8610209204183613,21.0,1.0,2.6521877793838855e-06
4.0,0.3912798943799843,0.18321066975746034,13.0,9.0,0.9781656765555946
3.0,0.9457562403927965,0.809645647814278,28.0,7.0,1.5593625917169539e-06
2.0,0.7039535568784091,0.20166629992962942,18.0,8.0,0.9999707057987465
5.0,0.830693794657925,0.7937988985481568,32.0,6.0,2.5810475077326965e-07
4.0,0.9996940344150741,0.13101582581690221,21.0,5.0,0.8320829944004284
4.0,0.885895054344501,0.25803384864659834,37.0,3.0,0.9998848508205739
5.0,0.4780933424299215,0.2936920951001558,18.0,3.0,0.9999120919055662
2.0,0.22896455856298453,0.6290276308453776,23.0,9.0,0.6576753260912694
3.0,0.15027759695130052,0.644616614938081,11.0,5.0,0.9365130660717788
4.0,0.8416944415177234,0.6833405169544121,11.0,7.0,9.25561661427449e-06
3.0,0.01274739026622482,0.30382468072662144,33.0,6.0,0.9999999975039873
4.0,0.7928135015555972,0.4780035221384941,24.0,10.0,0.000247657489248601
3.0,0.9256673272518005,0.734336174886498,25.0,2.0,0.00015726213229909605
2.0,0.5788069525790367,0.86704568645826,16.0,6.0,2.5095977135599413e-05
2.0,0.2981827414033398,0.7099592706843207,27.0,3.0,0.9991011783302621
3.0,0.6395811563932533,0.3462049488947107,13.0,2.0,0.9999364512646182
3.0,0.13322105106340043,0.08912901964249077,16.0,5.0,0.999999867965231
2.0,0.7552215393627355,0.4242673320687142,33.0,4.0,0.9999973587443045
4.0,0.2554343305890917,0.5948045042243414,34.0,10.0,9.146082276839533e-05
5.0,0.6991736121168592,0.1412266401467703,27.0,8.0,0.9999326653912067
4.0,0.34535996217575365,0.9919944981649803,14.0,9.0,1.2721096347243968e-07
4.0,0.04713555320366958,0.4582661607226005,23.0,1.0,0.9999987150645325
3.0,0.5479933005073491,0.9240709518432407,38.0,4.0,2.98391815552e-07
4.738769142020727,1.0,0.5304043892494782,39.884331658965806,1.0860399535939562,0.0029067810304786823
4.7002922396221445,0.01,0.7843565251497913,22.84987089411788,9.67916045315758,7.459921417046316e-07
